"學號","院別碼","學院名","系所碼","系所名","score","入學管道碼","入學管道"
410310057,"HG","民生學院","58","兒童與家庭學系",85,"B6C","繁星推薦一般考生"
410310069,"HG","民生學院","58","兒童與家庭學系",78,"B6C","繁星推薦一般考生"
410310071,"HG","民生學院","58","兒童與家庭學系",83,"B6C","繁星推薦一般考生"
410310083,"HG","民生學院","58","兒童與家庭學系",88,"B6C","繁星推薦一般考生"
410310095,"HG","民生學院","58","兒童與家庭學系",83,"B6C","繁星推薦一般考生"
410310100,"HG","民生學院","58","兒童與家庭學系",83,"B6C","繁星推薦一般考生"
410310112,"HG","民生學院","58","兒童與家庭學系",74,"B6C","繁星推薦一般考生"
410310124,"HG","民生學院","58","兒童與家庭學系",88,"B2D","申請入學學士班"
410310136,"HG","民生學院","58","兒童與家庭學系",89,"B2D","申請入學學士班"
410310148,"HG","民生學院","58","兒童與家庭學系",83,"B2D","申請入學學士班"
410310150,"HG","民生學院","58","兒童與家庭學系",86,"B2D","申請入學學士班"
410310162,"HG","民生學院","58","兒童與家庭學系",90,"B2D","申請入學學士班"
410310174,"HG","民生學院","58","兒童與家庭學系",86,"B2D","申請入學學士班"
410310186,"HG","民生學院","58","兒童與家庭學系",90,"B2D","申請入學學士班"
410310198,"HG","民生學院","58","兒童與家庭學系",86,"B2D","申請入學學士班"
410310203,"HG","民生學院","58","兒童與家庭學系",84,"B2D","申請入學學士班"
410310215,"HG","民生學院","58","兒童與家庭學系",85,"B2D","申請入學學士班"
410310227,"HG","民生學院","58","兒童與家庭學系",84,"B2D","申請入學學士班"
410310239,"HG","民生學院","58","兒童與家庭學系",88,"B2D","申請入學學士班"
410310241,"HG","民生學院","58","兒童與家庭學系",79,"B2D","申請入學學士班"
410310253,"HG","民生學院","58","兒童與家庭學系",84,"B2D","申請入學學士班"
410310265,"HG","民生學院","58","兒童與家庭學系",83,"B2D","申請入學學士班"
410310277,"HG","民生學院","58","兒童與家庭學系",81,"B2D","申請入學學士班"
410310289,"HG","民生學院","58","兒童與家庭學系",87,"B2D","申請入學學士班"
410310291,"HG","民生學院","58","兒童與家庭學系",80,"B2D","申請入學學士班"
410310306,"HG","民生學院","58","兒童與家庭學系",87,"B2D","申請入學學士班"
410310318,"HG","民生學院","58","兒童與家庭學系",88,"B2D","申請入學學士班"
410310320,"HG","民生學院","58","兒童與家庭學系",75,"B2D","申請入學學士班"
410310332,"HG","民生學院","58","兒童與家庭學系",84,"B2D","申請入學學士班"
410310344,"HG","民生學院","58","兒童與家庭學系",80,"B2D","申請入學學士班"
410310356,"HG","民生學院","58","兒童與家庭學系",84,"B2D","申請入學學士班"
410310368,"HG","民生學院","58","兒童與家庭學系",88,"B2D","申請入學學士班"
410310370,"HG","民生學院","58","兒童與家庭學系",81,"B2D","申請入學學士班"
410310382,"HG","民生學院","58","兒童與家庭學系",79,"B2D","申請入學學士班"
410310394,"HG","民生學院","58","兒童與家庭學系",74,"B2D","申請入學學士班"
410310409,"HG","民生學院","58","兒童與家庭學系",79,"B2E","申請入學原住民"
410310411,"HG","民生學院","58","兒童與家庭學系",77,"B2E","申請入學原住民"
410310423,"HG","民生學院","58","兒童與家庭學系",84,"B2G","申請入學離島生"
410310459,"HG","民生學院","58","兒童與家庭學系",86,"B1D","學士班指考"
410310461,"HG","民生學院","58","兒童與家庭學系",84,"B1D","學士班指考"
410310473,"HG","民生學院","58","兒童與家庭學系",83,"B1D","學士班指考"
410310485,"HG","民生學院","58","兒童與家庭學系",83,"B1D","學士班指考"
410310497,"HG","民生學院","58","兒童與家庭學系",80,"B1D","學士班指考"
410310502,"HG","民生學院","58","兒童與家庭學系",90,"B1D","學士班指考"
410310514,"HG","民生學院","58","兒童與家庭學系",83,"B1D","學士班指考"
410310526,"HG","民生學院","58","兒童與家庭學系",84,"B1D","學士班指考"
410310538,"HG","民生學院","58","兒童與家庭學系",78,"B1D","學士班指考"
410310540,"HG","民生學院","58","兒童與家庭學系",86,"B1D","學士班指考"
410310552,"HG","民生學院","58","兒童與家庭學系",82,"B1D","學士班指考"
410310564,"HG","民生學院","58","兒童與家庭學系",87,"B1D","學士班指考"
410310576,"HG","民生學院","58","兒童與家庭學系",92,"B1D","學士班指考"
410310588,"HG","民生學院","58","兒童與家庭學系",83,"B1D","學士班指考"
410310590,"HG","民生學院","58","兒童與家庭學系",85,"B1D","學士班指考"
410310605,"HG","民生學院","58","兒童與家庭學系",84,"B1D","學士班指考"
410310617,"HG","民生學院","58","兒童與家庭學系",86,"B1D","學士班指考"
410310629,"HG","民生學院","58","兒童與家庭學系",89,"B1D","學士班指考"
410310643,"HG","民生學院","58","兒童與家庭學系",91,"B1D","學士班指考"
410310655,"HG","民生學院","58","兒童與家庭學系",82,"B1D","學士班指考"
410321018,"JG","法律學院","66","法律學系",80,"B6C","繁星推薦一般考生"
410321020,"JG","法律學院","66","法律學系",88,"B6C","繁星推薦一般考生"
410321032,"JG","法律學院","66","法律學系",70,"B6C","繁星推薦一般考生"
410321044,"JG","法律學院","66","法律學系",83,"B6C","繁星推薦一般考生"
410321056,"JG","法律學院","66","法律學系",80,"B6C","繁星推薦一般考生"
410321068,"JG","法律學院","66","法律學系",75,"B6C","繁星推薦一般考生"
410321070,"JG","法律學院","66","法律學系",75,"B6C","繁星推薦一般考生"
410321082,"JG","法律學院","66","法律學系",85,"B2D","申請入學學士班"
410321094,"JG","法律學院","66","法律學系",64,"B2D","申請入學學士班"
410321109,"JG","法律學院","66","法律學系",87,"B2D","申請入學學士班"
410321111,"JG","法律學院","66","法律學系",88,"B2D","申請入學學士班"
410321123,"JG","法律學院","66","法律學系",70,"B2D","申請入學學士班"
410321147,"JG","法律學院","66","法律學系",83,"B2D","申請入學學士班"
410321159,"JG","法律學院","66","法律學系",57,"B2D","申請入學學士班"
410321161,"JG","法律學院","66","法律學系",83,"B2D","申請入學學士班"
410321173,"JG","法律學院","66","法律學系",84,"B2D","申請入學學士班"
410321185,"JG","法律學院","66","法律學系",81,"B2D","申請入學學士班"
410321197,"JG","法律學院","66","法律學系",77,"B2D","申請入學學士班"
410321202,"JG","法律學院","66","法律學系",74,"B2D","申請入學學士班"
410321214,"JG","法律學院","66","法律學系",69,"B2D","申請入學學士班"
410321226,"JG","法律學院","66","法律學系",71,"B2D","申請入學學士班"
410321238,"JG","法律學院","66","法律學系",78,"B2D","申請入學學士班"
410321240,"JG","法律學院","66","法律學系",78,"B2D","申請入學學士班"
410321252,"JG","法律學院","66","法律學系",83,"B2D","申請入學學士班"
410321264,"JG","法律學院","66","法律學系",62,"B2D","申請入學學士班"
410321276,"JG","法律學院","66","法律學系",70,"B2D","申請入學學士班"
410321288,"JG","法律學院","66","法律學系",55,"B2D","申請入學學士班"
410321290,"JG","法律學院","66","法律學系",75,"B2D","申請入學學士班"
410321305,"JG","法律學院","66","法律學系",66,"B2D","申請入學學士班"
410321317,"JG","法律學院","66","法律學系",76,"B2D","申請入學學士班"
410321329,"JG","法律學院","66","法律學系",67,"B2D","申請入學學士班"
410321331,"JG","法律學院","66","法律學系",49,"B2D","申請入學學士班"
410321343,"JG","法律學院","66","法律學系",75,"B2D","申請入學學士班"
410321355,"JG","法律學院","66","法律學系",62,"B2E","申請入學原住民"
410321367,"JG","法律學院","66","法律學系",82,"B2G","申請入學離島生"
410321379,"JG","法律學院","66","法律學系",81,"B1D","學士班指考"
410321381,"JG","法律學院","66","法律學系",68,"B1D","學士班指考"
410321393,"JG","法律學院","66","法律學系",78,"B1D","學士班指考"
410321410,"JG","法律學院","66","法律學系",68,"B1D","學士班指考"
410321422,"JG","法律學院","66","法律學系",78,"B1D","學士班指考"
410321434,"JG","法律學院","66","法律學系",71,"B1D","學士班指考"
410321446,"JG","法律學院","66","法律學系",89,"B1D","學士班指考"
410321458,"JG","法律學院","66","法律學系",79,"B1D","學士班指考"
410321460,"JG","法律學院","66","法律學系",64,"B1D","學士班指考"
410321472,"JG","法律學院","66","法律學系",76,"B1D","學士班指考"
410321484,"JG","法律學院","66","法律學系",72,"B1D","學士班指考"
410321496,"JG","法律學院","66","法律學系",46,"B1D","學士班指考"
410321501,"JG","法律學院","66","法律學系",76,"B1D","學士班指考"
410321513,"JG","法律學院","66","法律學系",66,"B1D","學士班指考"
410321525,"JG","法律學院","66","法律學系",58,"B1D","學士班指考"
410321537,"JG","法律學院","66","法律學系",62,"B1D","學士班指考"
410321549,"JG","法律學院","66","法律學系",75,"B1D","學士班指考"
410321551,"JG","法律學院","66","法律學系",80,"B1D","學士班指考"
410321563,"JG","法律學院","66","法律學系",82,"B1D","學士班指考"
410321587,"JG","法律學院","66","法律學系",76,"B1D","學士班指考"
410321599,"JG","法律學院","66","法律學系",78,"B1D","學士班指考"
410322024,"JG","法律學院","66","法律學系",75,"B6C","繁星推薦一般考生"
410322036,"JG","法律學院","66","法律學系",81,"B6C","繁星推薦一般考生"
410322048,"JG","法律學院","66","法律學系",71,"B6C","繁星推薦一般考生"
410322062,"JG","法律學院","66","法律學系",85,"B6C","繁星推薦一般考生"
410322074,"JG","法律學院","66","法律學系",82,"B2D","申請入學學士班"
410322086,"JG","法律學院","66","法律學系",90,"B2D","申請入學學士班"
410322098,"JG","法律學院","66","法律學系",76,"B2D","申請入學學士班"
410322103,"JG","法律學院","66","法律學系",86,"B2D","申請入學學士班"
410322127,"JG","法律學院","66","法律學系",77,"B2D","申請入學學士班"
410322139,"JG","法律學院","66","法律學系",77,"B2D","申請入學學士班"
410322141,"JG","法律學院","66","法律學系",82,"B2D","申請入學學士班"
410322153,"JG","法律學院","66","法律學系",40,"B2D","申請入學學士班"
410322165,"JG","法律學院","66","法律學系",72,"B2D","申請入學學士班"
410322177,"JG","法律學院","66","法律學系",78,"B2D","申請入學學士班"
410322189,"JG","法律學院","66","法律學系",83,"B2D","申請入學學士班"
410322191,"JG","法律學院","66","法律學系",77,"B2D","申請入學學士班"
410322206,"JG","法律學院","66","法律學系",62,"B2D","申請入學學士班"
410322218,"JG","法律學院","66","法律學系",74,"B2D","申請入學學士班"
410322220,"JG","法律學院","66","法律學系",65,"B2D","申請入學學士班"
410322232,"JG","法律學院","66","法律學系",62,"B2D","申請入學學士班"
410322244,"JG","法律學院","66","法律學系",84,"B2D","申請入學學士班"
410322256,"JG","法律學院","66","法律學系",82,"B2D","申請入學學士班"
410322268,"JG","法律學院","66","法律學系",78,"B2D","申請入學學士班"
410322270,"JG","法律學院","66","法律學系",53,"B2D","申請入學學士班"
410322282,"JG","法律學院","66","法律學系",74,"B2D","申請入學學士班"
410322294,"JG","法律學院","66","法律學系",75,"B2D","申請入學學士班"
410322309,"JG","法律學院","66","法律學系",77,"B2D","申請入學學士班"
410322311,"JG","法律學院","66","法律學系",77,"B2D","申請入學學士班"
410322323,"JG","法律學院","66","法律學系",65,"B2D","申請入學學士班"
410322335,"JG","法律學院","66","法律學系",57,"B2D","申請入學學士班"
410322347,"JG","法律學院","66","法律學系",69,"B2D","申請入學學士班"
410322359,"JG","法律學院","66","法律學系",61,"B2E","申請入學原住民"
410322361,"JG","法律學院","66","法律學系",60,"B1D","學士班指考"
410322373,"JG","法律學院","66","法律學系",70,"B1D","學士班指考"
410322385,"JG","法律學院","66","法律學系",74,"B1D","學士班指考"
410322397,"JG","法律學院","66","法律學系",56,"B1D","學士班指考"
410322402,"JG","法律學院","66","法律學系",73,"B1D","學士班指考"
